login; location; place; followers; contributions; stars; user_stars; language
jlopezxs;Barcelona;Barcelona;5;51;2;33;JavaScript
jgonzalezdr;Barcelona;Barcelona;0;51;0;9;Ruby
arnauorriols;Barcelona;Barcelona;6;51;4;63;Python
wakumaku;Barcelona;Barcelona;11;51;2;29;PHP
alexvijo;barcelona;Barcelona;0;51;0;0;CSS
Siziksu;Barcelona;Barcelona;4;50;2;0;Java
polstein;Barcelona;Barcelona;6;50;2;3;Python
totesalaz;Barcelona - Spain;Barcelona;0;50;0;1;CSS
joanvallve;Barcelona;Barcelona;1;50;0;0;
cmmata;Tarragona;Tarragona;8;50;0;260;CSS
andresbravog;Barcelona;Barcelona;14;49;115;121;Ruby
tiendan;Barcelona;Barcelona;1;49;16;15;JavaScript
GerardSoleCa;Barcelona;Barcelona;20;49;29;77;JavaScript
jcxk;Barcelona;Barcelona;5;49;0;15;PHP
pervouchine;Barcelona, Spain;Barcelona;1;49;14;1;Perl
albertgasset;Barcelona;Barcelona;0;49;10;0;PHP
elecay;Barcelona;Barcelona;18;49;48;13;JavaScript
eneko89;Barcelona / Bilbao;Barcelona;14;49;14;233;JavaScript
dhuertas;Barcelona;Barcelona;12;49;53;37;JavaScript
erik-landvall;Barcelona, Spain;Barcelona;12;49;37;30;JavaScript
ledfusion;Barcelona;Barcelona;5;49;3;26;CSS
DaviddeMiguel;Barcelona;Barcelona;1;49;3;5;Java
Knowledge91;Barcelona;Barcelona;0;49;0;3;CSS
dmiro;Barcelona, Spain;Barcelona;12;49;4;128;Python
chopenhauer;Barcelona;Barcelona;1;49;0;6;
oriolpuig;Barcelona, Spain;Barcelona;4;49;0;19;JavaScript
JRodrigoTech;Barcelona (Spain);Barcelona;13;49;83;55;Arduino
drpicox;Barcelona;Barcelona;17;48;24;6;JavaScript
ronanociosoig;Barcelona, Spain.;Barcelona;1;48;5;18;Objective-C
adridev;Barcelona, Spain;Barcelona;7;48;0;67;PHP
calinrada;Barcelona;Barcelona;20;48;296;83;PHP
humbertcostas;Barcelona;Barcelona;8;48;2;49;Python
milostu;Barcelona;Barcelona;2;48;0;1;CSS and HTML
hrysct;Barcelona;Barcelona;1;48;0;2;CSS
albertoft;Barcelona;Barcelona;2;48;0;0;
ShakMR;Barcelona;Barcelona;1;47;0;0;Java
miduga;Barcelona;Barcelona;7;47;0;59;HTML
sdruix;Barcelona;Barcelona;1;47;5;3;C++
PedroEscudero;Barcelona;Barcelona;0;47;0;0;CSS
enricruiz;Barcelona;Barcelona;12;47;7;140;Java
mabodo;Barcelona;Barcelona;2;47;1;6;Shell
alicenara;Barcelona;Barcelona;2;47;0;0;Java
rogervila;Barcelona;Barcelona;2;47;0;4;CSS
DavidVazGuijarro;Badalona, Barcelona, Spain;Barcelona;18;47;5;0;Makefile
marqmarti;Barcelona;Barcelona;1;47;1;1;CSS
acasademont;Barcelona;Barcelona;21;47;11;25;PHP
kitusmark;Barcelona;Barcelona;9;47;1;60;Arduino
jluis;Barcelona;Barcelona;4;47;3;15;Perl
davidbarna;Barcelona (Spain);Barcelona;1;47;0;10;CoffeeScript
albertvp;Barcelona, Catalunya;Barcelona;8;46;2;120;JavaScript
p3drosola;Barcelona, Spain;Barcelona;39;46;215;93;JavaScript
petrklus;Barcelona, Spain;Barcelona;5;46;15;10;Python
tonibagur;Barcelona, Spain;Barcelona;1;46;5;3;JavaScript
matiascaniete;Barcelona;Barcelona;0;46;2;2;PHP
davebcn87;Barcelona;Barcelona;12;46;13;62;Ruby
pablosoria;Barcelona;Barcelona;1;46;0;0;C++
velascoraptor;Barcelona;Barcelona;0;46;0;0;
Softsapiens;Barcelona;Barcelona;3;46;4;566;PureScript
carlesm;Lleida;Lleida;15;46;7;61;Python
joanmarcriera;Barcelona;Barcelona;0;45;0;31;Shell
davidlampon;Barcelona;Barcelona;6;45;1;15;HTML
GMadorell;Catalonia;Catalunya;3;45;7;87;Python
frontday;Girona (Catalunya, Spain);Catalunya;1;45;0;12;CSS
alsolanes;Catalonia;Catalunya;3;45;0;0;JavaScript
mpifa;Lleida;Lleida;1;45;0;0;Java and Python
planadecu;Barcelona;Barcelona;0;45;4;3;CSS
rcruzper;Barcelona;Barcelona;1;45;0;3;Java
codetplace;Barcelona, Spain;Barcelona;0;45;0;17;HTML
danielcestrella;Barcelona;Barcelona;0;45;0;5;Java
wuaalb;Barcelona;Barcelona;2;45;17;1;Python
angelcj;Barcelona, Spain;Barcelona;0;45;0;1;CSS and HTML
xavi;Barcelona;Barcelona;21;45;353;103;Clojure
acasquete;Barcelona;Barcelona;10;45;1;15;JavaScript
ajaysmurthy;Barcelona;Barcelona;2;45;0;0;C
danigonza;Barcelona;Barcelona;7;45;4;11;Ruby
mpampols;Lleida;Lleida;4;45;14;20;JavaScript
f-guitart;Lleida;Lleida;3;45;0;0;Python
46988172T;Barcelona;Barcelona;3;45;0;0;Java
ecomuere;Barcelona;Barcelona;3;44;0;65;JavaScript
mussegam;Barcelona;Barcelona;14;44;11;132;C
lluismf;Barcelona;Barcelona;4;44;0;0;HTML
davamix;Barcelona;Barcelona;2;44;4;6;C#
protozoo;Barcelona, Spain;Barcelona;3;44;15;16;JavaScript
desko27;Barcelona (Spain);Barcelona;1;44;1;61;Python
victorBaro;Barcelona;Barcelona;289;44;980;360;Objective-C
ArturSoler;Barcelona, Spain;Barcelona;4;44;3;52;Scala
DCueto;Barcelona;Barcelona;5;44;0;4;CSS
xaviserrag;Barcelona;Barcelona;8;43;6;3;JavaScript
dominguezcelada;Barcelona;Barcelona;1;43;0;2;Java
alexgt9;Barcelona;Barcelona;17;43;2;266;PHP
acamara;Barcelona, Spain;Barcelona;1;43;2;3;C++
xcafebabe;Barcelona;Barcelona;4;43;5;39;JavaScript
germanrcuriel;Barcelona;Barcelona;19;43;121;76;CoffeeScript and JavaScript
eduardbosch;Barcelona, Spain;Barcelona;2;43;5;0;Java
GenisO;Catalunya;Catalunya;0;43;0;0;Python
ruben-martin-lozano;Barcelona;Barcelona;1;43;1;0;CSS
lurbas;Barcelona, Spain;Barcelona;14;43;166;89;Java
irenedo;Barcelona;Barcelona;2;43;1;0;Puppet
sarrufat;Barcelona, Spain;Barcelona;4;43;1;4;Scala
xverges;Barcelona;Barcelona;0;43;33;31;JavaScript
DavidBernal;Barcelona;Barcelona;6;43;7;32;JavaScript
miquelmarti;Stockholm, Sweden / Barcelona, Spain;Barcelona;0;43;0;0;Matlab and TeX
sleistner;Barcelona, Spain;Barcelona;26;43;61;135;JavaScript
rmondejar;Tarragona, Spain;Tarragona;5;43;17;10;Groovy
martinpilch;Barcelona, ES;Barcelona;2;42;15;46;Objective-C
AmenoPh1x;Barcelona;Barcelona;4;42;8;5;JavaScript
sergigp;Barcelona;Barcelona;28;42;19;46;PHP
cnotred;Barcelona;Barcelona;3;42;0;2;
beltrachi;Barcelona;Barcelona;22;42;24;50;Ruby
ctbrownlees;Barcelona, Spain;Barcelona;10;42;3;4;R
dracinternet;Barcelona;Barcelona;6;42;1;6;Swift
jordeu;Barcelona;Barcelona;5;42;2;30;Java
LaQuay;Barcelona;Barcelona;1;42;0;0;Assembly
eduardomhg;Barcelona, Spain;Barcelona;0;42;0;0;C#
kevinsala;Manresa, Barcelona (Spain);Barcelona;3;42;0;0;Java
Rydra;Barcelona;Barcelona;4;42;3;1;C# and F#
gonzaloserrano;Barcelona;Barcelona;22;42;26;192;Shell
AlbertServen;Barcelona;Barcelona;7;42;2;1;TeX
larribas;Barcelona;Barcelona;2;41;0;4;Shell
albertsegura;Catalunya;Catalunya;1;41;6;8;C
badshark;New York , Barcelona;Barcelona;5;41;8;16;Ruby
santialbo;Barcelona;Barcelona;46;41;60;43;JavaScript
aeriepower;Barcelona;Barcelona;0;41;0;0;ApacheConf
danielurdas;Barcelona;Barcelona;0;41;0;1;ASP
mpascu;Lleida;Lleida;1;41;0;2;HTML
yaneq;Barcelona;Barcelona;13;41;9;38;JavaScript
giuband;Barcelona, Spain;Barcelona;3;41;0;75;Python
BcnJS;Barcelona;Barcelona;0;41;0;0;
natxet;Barcelona, Spain;Barcelona;28;41;57;64;PHP
pfreixes;Barcelona;Barcelona;11;41;6;28;Python
danidmv;Barcelona;Barcelona;0;40;0;0;JavaScript and CSS
albertvilacalvo;Barcelona;Barcelona;0;40;0;40;JavaScript
mpaulucci;Barcelona, Spain;Barcelona;19;40;0;188;JavaScript
xbelanch;Barcelona;Barcelona;10;40;19;117;Haxe
wandarkaf;barcelona, spain;Barcelona;7;40;2;29;JavaScript
androiz;Barcelona (Spain);Barcelona;1;40;0;3;Python
EsteveAguilera;Catalunya;Catalunya;9;40;0;58;Java
ginsen;Vilanova i la Geltrú, Barcelona;Barcelona;7;40;1;8;PHP
essenciary;Sitges, Barcelona, Spain;Barcelona;2;40;5;212;Elixir
sergiandreplace;Barcelona;Barcelona;37;40;19;96;Java
mbgg;Barcelona;Barcelona;6;40;12;9;C
drevasvoyage;Barcelona;Barcelona;0;40;0;0;CSS
nfdisco;Barcelona, Catalonia;Barcelona;0;40;0;0;Python
rocreguant;Munich - Barcelona;Barcelona;1;39;0;7;CSS
Sergiojimenez;Barcelona;Barcelona;1;39;0;2;JavaScript
lukasappelhans;Barcelona;Barcelona;12;39;3;24;JavaScript
jrltt;Barcelona;Barcelona;1;39;0;34;JavaScript
garciademarina;Barcelona, Spain;Barcelona;23;39;5;91;PHP
hcarreras;Barcelona;Barcelona;11;39;5;10;JavaScript
jordipons;Barcelona;Barcelona;4;39;5;0;Matlab
joansalasoler;Catalonia, Spain;Catalunya;0;39;3;3;Java
danielrozo;Barcelona;Barcelona;6;39;4;0;C#
ewiggin;Girona;Gerona;8;39;2;17;ApacheConf
nahuelstatuto;Barcelona;Barcelona;2;39;1;0;CSS
alamillac;Barcelona;Barcelona;2;38;0;0;Python
chuckleplant;Barcelona;Barcelona;1;38;5;24;C
albertolive;Barcelona;Barcelona;2;38;2;26;HTML
jacekd;Barcelona;Barcelona;5;38;39;45;JavaScript
miquelmartos;Catalonia;Catalunya;10;38;7;8;C
arnelmarquez;Barcelona;Barcelona;0;38;0;0;HTML
rliuzzi;Barcelona, Spain;Barcelona;7;38;2;12;Java
pesoto;Barcelona, Spain;Barcelona;5;38;1;0;HTML
jrey1977;Barcelona;Barcelona;0;38;0;0;JavaScript
mpguerra;Barcelona, Spain;Barcelona;6;38;6;22;JavaScript
subarroca;Barcelona, Catalonia;Barcelona;3;38;83;15;JavaScript
alexsancho;Barcelona, Spain;Barcelona;14;37;30;26;PHP
ribugent;Girona, Catalonia;Catalunya;2;37;1;31;Perl
phelgo;Barcelona, Spain;Barcelona;9;37;9;26;Swift
warrendeleon;Barcelona;Barcelona;5;37;0;1;Java and Groovy
alexdesousa;Barcelona, Spain;Barcelona;5;37;0;14;Erlang
skal88;Barcelona, Spain;Barcelona;0;37;0;2;JavaScript
gerardguiu;Girona;Gerona;3;37;0;20;JavaScript and PHP
tiurin;Barcelona, Spain;Barcelona;2;37;0;141;CSS
marc-mbc;Barcelona, Spain;Barcelona;1;37;0;0;JavaScript
vichid;Barcelona / Hamburg / London;Barcelona;8;37;29;268;CSS
adriaPerez;Barcelona;Barcelona;2;37;1;21;HTML
seifreed;Barcelona;Barcelona;38;37;32;3;Shell
frankcortes;Barcelona;Barcelona;19;37;34;837;JavaScript
SimMeters;Barcelona, Catalonia, Spain;Barcelona;0;37;0;0;C and Lua
abel-navarro;Barcelona;Barcelona;2;36;0;5;Shell
ticdenis;Barcelona, Spain;Barcelona;1;36;1;1;Java and Swift
Jbelmonte;Barcelona, Spain;Barcelona;3;36;0;18;JavaScript
GabrielReusRodriguez;Barcelona;Barcelona;3;36;0;75;Java
xpadro;Barcelona;Barcelona;57;36;106;0;Java
davilera;Barcelona;Barcelona;1;36;1;0;PHP
Hotaruyami;Barcelona;Barcelona;1;36;1;1;C#
ewokcillo;Barcelona;Barcelona;16;36;8;71;Python
mrjusti;Barcelona, España;Barcelona;3;36;0;7;PHP
manlius;Tarragona (Catalunya, Spain);Catalunya;13;36;61;6;JavaScript
MrBrownser;Barcelona, Spain;Barcelona;11;36;0;11;Ruby
alfonsovng;Barcelona;Barcelona;2;36;8;2;Scala
kilburn;Barcelona, Spain;Barcelona;11;36;47;15;Java
lussn;Barcelona;Barcelona;8;36;0;9;JavaScript
jcabot;Barcelona;Barcelona;4;36;4;11;PHP
admin-rgbconsulting;C/ Arquitecte Morera i Gatell, 2 Lleida 25196;Lleida;0;36;0;0;
vladyslav2;Spain, Barcelona;Barcelona;0;36;1;18;Python
ferran-brianso;Barcelona (Catalonia);Barcelona;1;36;0;1;R
Madveras;Barcelona;Barcelona;0;36;0;0;ApacheConf
masipcat;Catalonia;Catalunya;11;35;2;19;Python
Mmorenogomez;Olesa de Montserrat (Barcelona);Barcelona;0;35;0;0;Java
uripro1;Barcelona;Barcelona;2;35;1;11;CSS
oriolet;Caldes de Montbui, Barcelona;Barcelona;0;35;6;3;PHP
swapbytes;Barcelona;Barcelona;3;35;4;7;Ruby
joanteixi;Barcelona;Barcelona;16;35;23;54;PHP
x1m3;Barcelona;Barcelona;0;35;0;0;PHP
cabans;Barcelona, Spain;Barcelona;5;35;0;54;
ifrins;Barcelona;Barcelona;1;35;16;24;Java
xpujol;Barcelona;Barcelona;3;35;1;3;JavaScript
jrenaat;Barcelona;Barcelona;2;35;0;2;Java
DVilellar;Mataró (Barcelona);Barcelona;3;35;0;0;CSS
paufabregat;Barcelona;Barcelona;4;35;0;18;JavaScript
dvd70;Tarragona;Tarragona;0;35;0;0;CoffeeScript
jcapelladesto;Tarragona (SPAIN);Tarragona;0;35;0;0;R
ghbio;Barcelona;Barcelona;1;34;0;5;
Herokid;Barcelona;Barcelona;5;34;1;12;CoffeeScript
cubiczx;Barcelona;Barcelona;0;34;0;1;CSS
damienfa;Barcelona, Spain;Barcelona;0;34;0;8;JavaScript
marcmascort;Girona;Gerona;5;34;0;30;HTML
ralcala;Girona, Spain;Gerona;0;34;0;0;R
manromao;Barcelona, Spain;Barcelona;0;34;1;0;C++
xaviarias;Barcelona, Catalonia, Spain;Barcelona;5;34;0;171;Java
Ryozuki;Barcelona;Barcelona;0;34;0;3;Python
roabhi;Barcelona;Barcelona;0;34;0;0;JavaScript and CSS
AlbertGrobas;Barcelona;Barcelona;46;34;1028;49;Java
janmyler;Barcelona, Spain;Barcelona;23;34;122;172;JavaScript
ganlub;Catalunya;Catalunya;11;34;3;389;CSS
raulferras;Barcelona;Barcelona;8;34;73;326;JavaScript
Naguissa;Barcelona, Spain;Barcelona;0;34;14;11;Arduino
mrsimo;Barcelona;Barcelona;41;33;61;78;Ruby
dgil;Catalonia;Catalunya;9;33;53;136;JavaScript
jordiclariana;Barcelona / Spain;Barcelona;14;33;7;11;Shell
jesusfcr;Barcelona, Catalonia;Barcelona;2;33;0;5;Shell
padrisimo;Barcelona;Barcelona;1;33;0;11;CSS
vinch;Barcelona, Spain;Barcelona;67;33;45;588;CSS
joancardonasa;Barcelona;Barcelona;1;33;1;1;R
dacafo;Barcelona;Barcelona;0;33;0;1;
xavicarrillo;Barcelona;Barcelona;5;33;1;55;Shell
llambeau;Barcelona, ES;Barcelona;13;33;81;34;JavaScript
joanllenas;Barcelona;Barcelona;5;33;0;544;HTML and JavaScript
aaguilera;Barcelona;Barcelona;7;33;0;57;JavaScript
nosolopau;Barcelona;Barcelona;8;33;12;80;Ruby
ArnauAregall;Barcelona, Catalunya, Spain;Barcelona;16;33;1;60;JavaScript
tomvdw;Barcelona;Barcelona;1;33;0;0;Scala
juanbacardit;Barcelona - Catalonia;Barcelona;3;33;0;1;JavaScript
kiliancs;Terrassa, Catalonia;Catalunya;2;33;1;16;JavaScript
ciencia;Barcelona, Spain;Barcelona;3;33;3;13;JavaScript
ianmartorell;Barcelona, Spain;Barcelona;20;33;146;51;JavaScript
thebestpol;Barcelona;Barcelona;0;32;1;7;Java
apaytuvi;Barcelona;Barcelona;0;32;0;0;Perl and Python
srxavi;Barcelona, Spain;Barcelona;9;32;8;12;Python
sisqbates;Barcelona;Barcelona;0;32;0;2;Java
xserra;Barcelona;Barcelona;50;32;0;4;
diasjorge;Barcelona;Barcelona;51;32;126;207;Ruby
miguel-s;Barcelona, Spain;Barcelona;0;32;0;0;Objective-C
cartorjo;Barcelona / Berlin;Barcelona;8;32;1;87;CSS
jpahullo;Tarragona;Tarragona;13;32;3;764;PHP
javierseixas;Catalonia;Catalunya;3;32;0;20;PHP
crboca;Barcelona;Barcelona;3;32;0;0;HTML
jmcordoba;Barcelona;Barcelona;0;32;0;0;PHP
chopsuey5000;Barcelona;Barcelona;2;31;2;1;Arduino
dvpablo;Barcelona, Spain;Barcelona;6;31;0;6;PHP
fredfigueiredo;Barcelona;Barcelona;5;31;4;0;JavaScript
luisnomad;Barcelona, Spain;Barcelona;4;31;10;241;JavaScript
solilokiam;Barcelona;Barcelona;15;31;14;10;PHP
hhg2288;Barcelona, Spain;Barcelona;26;31;23;97;JavaScript
xaviliz;Barcelona;Barcelona;1;31;0;1;Java
andresperezlopez;Barcelona;Barcelona;13;31;31;2;SuperCollider
iagotomas;Barcelona;Barcelona;0;31;2;3;HTML
javyog;Tarragona;Tarragona;0;31;0;1;CSS
rrodrigonuez;Barcelona, Catalunya;Barcelona;0;31;8;6;PHP
danidoni;Granollers, Barcelona, Spain;Barcelona;12;31;26;29;Ruby
Narfss;Barcelona;Barcelona;24;31;556;51;Java
mtskelton;Barcelona, Spain;Barcelona;1;30;16;6;Python
albert-lopez;Barcelona;Barcelona;5;30;0;2;C and C++
ManuLeiva;Barcelona;Barcelona;0;30;0;1;Java
slowmountain;Barcelona, Spain;Barcelona;3;30;0;0;Matlab and Python
eb;Barcelona;Barcelona;3;30;6;11;C
odin-delrio;Barcelona;Barcelona;5;30;0;10;JavaScript
fdenia;Barcelona;Barcelona;0;30;2;3;CSS
adomenech73;Barcelona;Barcelona;0;30;0;72;JavaScript
maurocanuto;Barcelona;Barcelona;0;30;0;1;R
asarasua;Barcelona;Barcelona;6;30;6;1;C++
iroyo;Barcelona;Barcelona;1;30;3;4;Java
scalabilitysolved;Barcelona;Barcelona;10;30;4;211;Ruby
ferranpi;Barcelona;Barcelona;0;30;0;0;CSS
ebisbe;Barcelona;Barcelona;1;30;1;16;PHP
iZydro;Santa Coloma, Barcelona, Spain;Barcelona;0;30;1;0;Python
abozadev;Barcelona;Barcelona;1;30;0;0;Java
ntpetrov;Barcelona;Barcelona;0;30;0;3;Python and Shell
mjordana;Lleida;Lleida;3;30;0;0;Python
AlfredoDD;Barcelona, Spain;Barcelona;0;29;0;0;R
diegoseso;Barcelona, España;Barcelona;2;29;1;2;CSS
ipalaus;Barcelona;Barcelona;24;29;52;199;PHP
jgonfer;Barcelona;Barcelona;0;29;0;231;Objective-C and Swift
maxigas;Barcelona / Calafou;Barcelona;2;29;5;5;Python
HenryHey;Barcelona;Barcelona;1;29;3;1;JavaScript
xavireig;Barcelona, Spain;Barcelona;2;29;2;0;Java
mserrate;Barcelona;Barcelona;4;29;7;6;C#
xtorret;Barcelona;Barcelona;2;29;0;0;
ssorgatem;Tarragona;Tarragona;4;29;16;41;Python
marcboquet;Barcelona;Barcelona;28;29;122;577;Ruby
Tzunki;Barcelona;Barcelona;0;29;0;0;JavaScript and CSS
joahking;Barcelona, Spain;Barcelona;16;29;47;328;Ruby
KTMarc;Barcelona;Barcelona;1;29;0;7;Objective-C
mcortinas;Barcelona. Spain;Barcelona;11;29;2;33;Shell
AnnaBlanc;Lleida;Lleida;2;29;0;2;HTML and Java
sdepablos;Barcelona;Barcelona;17;29;5;35;PHP
naoisegolden;Barcelona, Spain;Barcelona;39;29;25;109;JavaScript
Alkxzv;Barcelona;Barcelona;1;29;1;15;Python
TulioDomingos;Barcelona;Barcelona;5;28;0;3;Scala
ataberner;Barcelona;Barcelona;0;28;0;0;
bcurtu;Barcelona;Barcelona;8;28;21;4;Python and HTML
not-only-code;Barcelona;Barcelona;16;28;68;131;JavaScript
hacknug;Barcelona;Barcelona;2;28;1;183;CSS
ulisescontreras;Barcelona, Spain;Barcelona;17;28;3;0;CSS
spejman;Barcelona, Spain;Barcelona;49;28;128;78;Ruby
WildStudio;Barcelona;Barcelona;2;28;0;69;Objective-C
gerardabello;Barcelona;Barcelona;0;28;2;19;Java
mistergough;Barcelona;Barcelona;0;28;1;0;CSS
hector;Barcelona;Barcelona;14;28;10;702;Ruby
arnaumonty;Barcelona;Barcelona;1;28;0;0;
boyander;Barcelona;Barcelona;15;28;22;348;Python
jcasanovas;Barcelona;Barcelona;2;27;0;0;Shell
vcollado;Barcelona;Barcelona;2;27;1;9;HTML
kpeiruza;Barcelona;Barcelona;1;27;1;2;
xavib;Barcelona;Barcelona;11;27;0;54;CSS
didacog;Catalonia;Catalunya;6;27;0;6;Makefile
tramuntanal;Girona;Gerona;2;27;8;7;Ruby
mcarques;Lleida;Lleida;0;27;0;0;JavaScript and CSS
eah1;Lleida;Lleida;1;27;0;0;Java and HTML
leukim;Barcelona;Barcelona;1;27;0;1;CSS
alminyana;Barcelona;Barcelona;1;27;0;14;CSS
monifasol;Barcelona;Barcelona;1;27;0;0;CSS
nazam80;Barcelona;Barcelona;0;27;0;0;CSS
javi-moralesf;Barcelona;Barcelona;1;27;2;5;JavaScript
ig21254;Barcelona;Barcelona;0;27;0;0;Java
carlospsig;Barcelona (Spain);Barcelona;1;27;0;5;Java
nx0;Barcelona;Barcelona;1;27;2;15;Shell
lajimenez;Barcelona;Barcelona;1;27;1;0;CSS
MarcBeltran;Barcelona (Spain);Barcelona;3;27;0;0;Java
jogaco;Barcelona;Barcelona;5;27;3;236;Ruby
joseprupi;Barcelona;Barcelona;1;27;0;8;Java
albertgrala;Barcelona;Barcelona;4;27;7;1.1k;PHP
jsmolina;Barcelona;Barcelona;4;27;7;48;Python
ecentinela;Barcelona, Spain;Barcelona;6;27;56;69;PHP
xsimov;Barcelona;Barcelona;36;27;3;10;Ruby
rbngzlv;Barcelona;Barcelona;2;27;1;390;Ruby
saimonmoore;Barcelona, Spain;Barcelona;50;26;167;661;Ruby
pchiwan;Barcelona, Spain;Barcelona;15;26;6;14;JavaScript
christofdamian;Barcelona, Spain;Barcelona;35;26;48;70;PHP
ygneo;Barcelona;Barcelona;17;26;13;101;Python
AIAitesla;EDIFICI ESADECREAPOLIS Av. de la Torre Blanca, 57 Planta 2ª Bloc C Porta 11 E-08172 Sant Cugat, Barcelona, Spain;Barcelona;0;26;0;0;Modelica
arnautorrent;Banyoles, Girona;Gerona;0;26;0;0;CSS
3-bits;Barcelona;Barcelona;3;26;2;21;CSS
jlupox;Barcelona;Barcelona;1;26;0;0;Groovy
fdominguezr;Barcelona, Spain;Barcelona;2;26;1;8;Arduino
danywalls;Barcelona;Barcelona;6;26;4;10;JavaScript
wkov;Barcelona;Barcelona;1;26;1;0;CSS
gerardcuadras;Barcelona;Barcelona;0;26;3;13;HTML
mgboydcom;Barcelona, ES;Barcelona;1;26;2;14;CSS
VictorDeBlas;Barcelona;Barcelona;2;26;0;6;HTML
evamichalcak;Barcelona, Spain;Barcelona;0;26;0;0;JavaScript
fabersky;Barcelona;Barcelona;4;26;6;216;HTML
yeradis;Barcelona,Spain;Barcelona;26;26;11;278;Shell
Semro007;Barcelona;Barcelona;2;26;0;3;JavaScript
juancarlosvinas;Vilassar de Mar, barcelona;Barcelona;0;26;0;0;CSS
johnbarca;Barcelona;Barcelona;0;26;0;0;C
dario1985;Barcelona, Spain;Barcelona;17;26;9;13;PHP
ggiovinazzo;Barcelona, Spain;Barcelona;0;26;0;5;JavaScript
jagenjo;Barcelona;Barcelona;127;26;207;63;CSS
pire;Barcelona, Spain;Barcelona;3;26;4;80;JavaScript
Nulleye;Barcelona;Barcelona;0;25;1;47;Java and HTML
legnaleama;Barcelona, Spain;Barcelona;1;25;0;2;CSS
sbays;Barcelona;Barcelona;1;25;0;2;JavaScript
hds;Barcelona;Barcelona;10;25;9;21;JavaScript
hulehule20;Barcelona, Catalunya;Barcelona;1;25;0;5;JavaScript
jordi-pages;Barcelona, Spain;Barcelona;4;25;1;1;C++
drfperez;Barcelona;Barcelona;0;25;0;0;HTML
felixramos;Barcelona, Spain;Barcelona;0;25;0;0;C++
patxi1980;Barcelona;Barcelona;5;25;4;20;PHP
orekamenpe;Between Arrasate (Basque Country) and Barcelona;Barcelona;1;25;1;0;Python
aroig;Barcelona;Barcelona;9;25;32;10;Python
jcarlosn;Barcelona;Barcelona;7;25;43;1;CSS
czyzykowski;Barcelona;Barcelona;4;25;2;55;Python
campsjos;Barcelona;Barcelona;0;25;1;2;JavaScript
roden0;Barcelona;Barcelona;3;25;0;19;JavaScript
xserrat;Barcelona;Barcelona;2;25;0;1;Arduino
jguille2;Barcelona;Barcelona;2;25;0;5;JavaScript
jamoli;Barcelona;Barcelona;2;25;1;1;JavaScript
GuillemD;Barcelona;Barcelona;3;25;0;0;C
catplus;Barcelona;Barcelona;0;25;0;1;CSS
jorditorresBCN;Barcelona;Barcelona;4;25;6;0;Python
francgaya;Barcelona;Barcelona;0;25;0;1;CSS
yeeeeyaaaa;Barcelona;Barcelona;0;25;0;0;JavaScript
rgonzalezramos;Barcelona, Spain;Barcelona;0;25;2;7;JavaScript
meritxellmolas;Barcelona;Barcelona;2;25;0;0;CSS
jpgpuyo;Barcelona;Barcelona;0;25;0;0;JavaScript
DaniGate;Barcelona;Barcelona;0;25;0;19;Python
weisk;Barcelona;Barcelona;4;25;4;175;JavaScript
DavidPombar;Barcelona, Spain;Barcelona;11;25;11;50;Ruby
25mordad;Barcelona;Barcelona;1;25;2;11;Go
angeldm;Catalonia;Catalunya;1;25;9;91;Go
corretge;Verges, Catalonia;Catalunya;12;25;84;174;PHP
celtric;Barcelona;Barcelona;3;24;0;78;PHP
akira28;Barcelona;Barcelona;21;24;98;205;PHP
lluisi;Barcelona;Barcelona;13;24;1;51;PHP
Gawyn;Barcelona;Barcelona;13;24;37;51;Ruby
SamLeach;Barcelona, Spain;Barcelona;14;24;2;63;JavaScript
tonicebrian;Barcelona;Barcelona;20;24;27;37;Haskell
ulidev;Barcelona;Barcelona;12;24;304;231;Objective-C
MiguelHervias;Barcelona;Barcelona;7;24;1;0;CSS
neo2buha;Barcelona, Spain;Barcelona;0;24;2;26;C
saracubillas;Barcelona;Barcelona;7;24;4;3;PHP
sha0coder;Barcelona;Barcelona;3;24;6;4;Makefile
dgvivero;Barcelona - Spain;Barcelona;1;24;9;13;JavaScript
sghoshcvc;Barcelona;Barcelona;0;24;0;0;C
albertvazquezm;Barcelona, Spain;Barcelona;0;24;0;18;HTML
picazoH;Barcelona;Barcelona;8;24;2;127;Ruby
divadgama;Barcelona;Barcelona;0;24;0;0;C++ and C
carguezu;Barcelona;Barcelona;0;24;9;10;Objective-C
Arkalex;Barcelona;Barcelona;9;24;0;1;Java
GerardMJuan;Barcelona;Barcelona;1;24;0;0;Matlab
GuillemGarciaSabate;Barcelona, Spain;Barcelona;0;24;0;0;CSS
lluismnd;Barcelona;Barcelona;2;23;1;14;JavaScript
lagunex;Barcelona, Spain;Barcelona;0;23;0;1;JavaScript
jimmyoak;Barcelona, Spain;Barcelona;7;23;19;2;PHP
ahharu;Barcelona, Spain;Barcelona;1;23;0;1;Python
W0MP3R;Lleida;Lleida;1;23;0;4;
adriagil;Barcelona;Barcelona;8;23;0;97;JavaScript
nadiacw;Barcelona;Barcelona;0;23;0;5;JavaScript
scapella;Barcelona, Spain;Barcelona;8;23;32;7;C
davduran;Barcelona;Barcelona;1;23;0;9;JavaScript
veralimita;Barcelona;Barcelona;0;23;0;0;JavaScript
msanroman;Barcelona;Barcelona;55;23;40;134;JavaScript
davidruizrodri;Barcelona;Barcelona;2;23;1;8;Ruby
